,Unnamed: 0,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
88,566,AlecGarnettStateHouse-District2.CO.primary.2016,State House - District 2,State House,2,1,Democrat,Alec,Garnett,Y,"As the education community endeavors to craft a referendum that funds early childhood education in a way that works for students, parents, and teachers, taxpayers; I will look out for your interests and shape the conversation to reflect our progressive values.",Supports funding early childhood education in a way that reflects progressive values,http://www.garnettforcolorado.com/issues.html,Education,CO
89,567,AlecGarnettStateHouse-District2.CO.primary.2016,State House - District 2,State House,2,1,Democrat,Alec,Garnett,Y,I will fight for more accessibility and reduced higher education costs.,Supports more accessibility and reduced higher education costs,http://www.garnettforcolorado.com/issues.html,Education,CO
90,568,AlecGarnettStateHouse-District2.CO.primary.2016,State House - District 2,State House,2,1,Democrat,Alec,Garnett,Y,I will help prioritize resources to reduce class sizes and make sure every child is guaranteed the right to a strong public education.,Supports prioritizing resources to reduce class sizes ,http://www.garnettforcolorado.com/issues.html,Education,CO
91,569,AlecGarnettStateHouse-District2.CO.primary.2016,State House - District 2,State House,2,1,Democrat,Alec,Garnett,Y,"As your state representative, I will defend the renewable energy standard that protects air quality in Denver and throughout Colorado.",Believes that defending the renewable energy standard protects air quality,http://www.garnettforcolorado.com/issues.html,Environment,CO
92,570,AlecGarnettStateHouse-District2.CO.primary.2016,State House - District 2,State House,2,1,Democrat,Alec,Garnett,Y,I will ensure that our energy laws recognize the importance of using Coloradoâ€™s sources like wind and solar power.,Supports energy laws that recognize the importance of wind and solar power,http://www.garnettforcolorado.com/issues.html,Environment,CO
93,571,AlecGarnettStateHouse-District2.CO.primary.2016,State House - District 2,State House,2,1,Democrat,Alec,Garnett,Y,Iâ€™m a strong advocate for stricter gun laws and safer communities.,Supports stricter gun laws ,http://www.garnettforcolorado.com/issues.html,Guns,CO
94,572,AlecGarnettStateHouse-District2.CO.primary.2016,State House - District 2,State House,2,1,Democrat,Alec,Garnett,Y,I will invest in our seniors so they have the opportunity to live at home as long as they choose.,Supports investment in seniors and helping them live at home for as long as they choose,http://www.garnettforcolorado.com/issues.html,Housing,CO
95,573,AlecGarnettStateHouse-District2.CO.primary.2016,State House - District 2,State House,2,1,Democrat,Alec,Garnett,Y,"When elected to the statehouse, I will ensure that only those who represent a genuine danger to society are locked behind bars. Taxpayer dollars should not be invested in private prisons.","Supports decreasing funding for private prisons, decreasing incarceration levels ",http://www.garnettforcolorado.com/issues.html,Public Safety + Criminal Justice,CO
96,574,AlecGarnettStateHouse-District2.CO.primary.2016,State House - District 2,State House,2,1,Democrat,Alec,Garnett,Y,"As your state representative, I will work to make our state's transportation system works for transit riders, pedestrians, bicyclists, and motorists alike.","Supports making the state's transportation system work for transit riders, pedestrians, bicyclists, and motorists alike",http://www.garnettforcolorado.com/issues.html,Transportation,CO
97,575,AlecGarnettStateHouse-District2.CO.primary.2016,State House - District 2,State House,2,1,Democrat,Alec,Garnett,Y,"Iâ€™m looking forward to the redevelopment of Union Station into a regional transportation hub because it will be critical to creating sustainable, walkable communities throughout the Denver metro area.",supports redevelopment of Union Station into a regional transportation hub ,http://www.garnettforcolorado.com/issues.html,Transportation,CO
98,576,AlecGarnettStateHouse-District2.CO.primary.2016,State House - District 2,State House,2,1,Democrat,Alec,Garnett,Y,I will protect PERA to make sure it's solvent for Colorado's public employees to retire with the money they earned.,Supports protecting PERA and making sure it is solvent,http://www.garnettforcolorado.com/issues.html,Wages + Benefits,CO
99,577,JuliaEndicottStateHouse-District20.CO.primary.2016,State House - District 20,State House,20,1,Democrat,Julia,Endicott,N,I will fight to protect religious and non-religious liberties for ALL Coloradans.,Believes in religious and non-religious liberties,http://juliaendicottforcolorado.com/issues,Diversity / Discrimination,CO
100,578,JuliaEndicottStateHouse-District20.CO.primary.2016,State House - District 20,State House,20,1,Democrat,Julia,Endicott,N,I will work for all LGBTQ Coloradans to make sure no legislation is passed that can limit their rights or allow others to discriminate against them.,Opposes legislation that can limit LGBTQ rights or allow others to discriminate against them,http://juliaendicottforcolorado.com/issues,Diversity / Discrimination,CO
101,579,JuliaEndicottStateHouse-District20.CO.primary.2016,State House - District 20,State House,20,1,Democrat,Julia,Endicott,N,I believe in common sense gun regulation and will ensure that gun rights are not taken away from those who are legally able to have them.,Believes in common sense gun regulation and will ensure that gun rights are not taken away from those who are legally able to have them,http://juliaendicottforcolorado.com/issues,Guns,CO
102,580,JuliaEndicottStateHouse-District20.CO.primary.2016,State House - District 20,State House,20,1,Democrat,Julia,Endicott,N,"Trails are important to our community and our Colorado culture, and I will work to protect our trails and allocate funds for maintenance and new trails.",Supports protecting Colorado trails and allocating funds for maintenance and new trails,http://juliaendicottforcolorado.com/issues,Local,CO
103,581,JuliaEndicottStateHouse-District20.CO.primary.2016,State House - District 20,State House,20,1,Democrat,Julia,Endicott,N,"I will fight for sexual assault survivors and work to increase prevention education programs within our community to protect our daughters, sisters, and fellow Coloradans.",Supports sexual assault survivors and prevention education programs,http://juliaendicottforcolorado.com/issues,Public Safety + Criminal Justice,CO
104,582,JuliaEndicottStateHouse-District20.CO.primary.2016,State House - District 20,State House,20,1,Democrat,Julia,Endicott,N,I will fight for programs that will bring assistance to all Coloradans needing mental health help.,Supports assistance programs to all Coloradans needing mental health help,http://juliaendicottforcolorado.com/issues,Support Services,CO
105,583,JuliaEndicottStateHouse-District20.CO.primary.2016,State House - District 20,State House,20,1,Democrat,Julia,Endicott,N,"I support free State Park access for veterans, increased funding for the Veterans Trauma Courts and will continue to support job transitions for military personnel that are separating from the military.","Supports free State Park access for veterans, increased funding for the Veterans Trauma Courts and will continue to support job transitions for military personnel that are separating from the military",http://juliaendicottforcolorado.com/issues,Veterans / VA,CO
106,584,JuliaEndicottStateHouse-District20.CO.primary.2016,State House - District 20,State House,20,1,Democrat,Julia,Endicott,N,"By increasing state benefits, we will not only retain the veterans we have, but attract more veterans from around the country to Colorado",Supports increasing state benefits to veterans,http://juliaendicottforcolorado.com/issues,Veterans / VA,CO
107,585,ChrisHadsallStateHouse-District23.CO.primary.2016,State House - District 23,State House,23,1,Republican,Chris,Hadsall,N,I will stand against regulations and government intrusions that hinder innovation and ingenuity.,Opposes regulations and government intrusions into small businesses,http://www.chadsall.com/testimonials/,Economy,CO
108,586,ChrisHadsallStateHouse-District23.CO.primary.2016,State House - District 23,State House,23,1,Republican,Chris,Hadsall,N,"I will support legislation that makes it easier for entrepreneurs to start, grow and run their businesses.","Supports legislation that makes it easier for entrepreneurs to start, grow and run their businesses",http://www.chadsall.com/testimonials/,Economy,CO
109,587,ChrisHadsallStateHouse-District23.CO.primary.2016,State House - District 23,State House,23,1,Republican,Chris,Hadsall,N,I want to help Coloradoâ€™s military and veterans enjoy everything Colorado has to offer and I want to help make it a place where veterans want to live and active duty military members want to stay after their tours are over.,Supports making Colorado a place where veterans want to live and active duty military members want to stay after their tours are over,http://www.chadsall.com/testimonials/,Veterans / VA,CO
