,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
944,WillGuzzardi.IL.2016,Illinois House of Representatives,State House,39,state-house-of-representatives-district-39,Democrat,Will,Guzzardi,Y,Fights to ensure that the 39th District has green space in its neighborhoods,Supports green space in the 39th District neighborhoods,http://www.willguzzardi.com/the_environment,Park / Rec,IL
945,WillGuzzardi.IL.2016,Illinois House of Representatives,State House,39,state-house-of-representatives-district-39,Democrat,Will,Guzzardi,Y,Is working for a solution to fully fund our pension system so that workers who were promised a decent retirement â€” and who often don't receive Social Security benefits â€” can count on what they are owed,Supports a solution to fully fund our pension system.,http://www.willguzzardi.com/workers_rights,Pensions,IL
946,WillGuzzardi.IL.2016,Illinois House of Representatives,State House,39,state-house-of-representatives-district-39,Democrat,Will,Guzzardi,Y,"We'll restore mass transit funding, an issue I know matters deeply to our community.",Supports restoring mass transit funding,http://www.willguzzardi.com/my_thoughts_on_our_state_s_budget,Transportation / Infrastructure,IL
947,WillGuzzardi.IL.2016,Illinois House of Representatives,State House,39,state-house-of-representatives-district-39,Democrat,Will,Guzzardi,Y,"uthored HB432, a bill to erase the threshold for overtime to ensure that workers receive the pay they deserve","Supports HB 432, a bill to erase the threshold for overtime to ensure that workers receive the pay they deserve",http://www.willguzzardi.com/workers_rights,Wages / Benefits,IL
948,WillGuzzardi.IL.2016,Illinois House of Representatives,State House,39,state-house-of-representatives-district-39,Democrat,Will,Guzzardi,Y,Work with the Illinois Department of Labor to enforce federal labor law requiring equal pay for equal work,Supports equal pay for equal work,http://www.willguzzardi.com/women_s_rights,Wages / Benefits,IL
949,WillGuzzardi.IL.2016,Illinois House of Representatives,State House,39,state-house-of-representatives-district-39,Democrat,Will,Guzzardi,Y,Partner with 39th District organizations to provide health screenings and reproductive services to women throughout the district,Supports health screenings and reproductive services for women in the district,http://www.willguzzardi.com/women_s_rights,Women,IL
950,WillGuzzardi.IL.2016,Illinois House of Representatives,State House,39,state-house-of-representatives-district-39,Democrat,Will,Guzzardi,Y,"Will is a staunch advocate for women's rights, including equal pay, fair treatment in hiring, and access to reproductive health.","Supports women's rights, including equal pay, fair treatment in hiring, and access to reproductive health",http://www.willguzzardi.com/women_s_rights,Women,IL
951,CynthiaSoto.IL.2016,Illinois House of Representatives,State House,4,state-house-of-representatives-district-4,Democrat,Cynthia,Soto,Y,,,,,IL
952,RobertZwolinski.IL.2016,Illinois House of Representatives,State House,4,state-house-of-representatives-district-4,Democrat,Robert,Zwolinski,N,,,,,IL
953,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,"decriminalize low-level drug offenses that should be treated as health issues, not criminal issues","Supports decriminalization of low-level drug offenses that should be treated as health issues, not criminal issues",http://www.harishipatel.com/issues,Public Safety / Criminal Justice,IL
954,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,"Strengthen programs designed to put gang-involved youth and ex-offenders reentering our society on a path to a better life through jobs, social services, education and restorative justice practices.","Supports programs designed to put gang-involved youth and ex-offenders reentering our society on a path to a better life through jobs, social services, education and restorative justice practices.",http://www.harishipatel.com/issues,Public Safety / Criminal Justice,IL
955,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,Advocate for the state to provide broader language access at all state agencies.,Supports broader language access at all state agencies,http://www.harishipatel.com/issues,Economy,IL
956,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,I support the Illinois Clean Jobs Bill because it will benefit the consumer and our environment while creating jobs and economic development for our state.,Supports Illinois Clean Jobs Bill,http://www.suntimescandidates.com/patel--harish.html,Economy,IL
957,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,"If Illinois is to attract top-notch public servants and teachers, we must honor our commitments and make Illinois a desirable state in which to work, not a state that takes its employees' money and then reduces agreed-upon benefits.",Opposes a state that takes its employees' money and then reduces agreed-upon benefits,http://elections.chicagotribune.com/candidates/harish-i-patel/,Economy,IL
958,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,create an equitable and adequate funding model for public schools.,Supports creating an equitable and adequate funding model for public schools,http://www.harishipatel.com/issues,Education,IL
959,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,I agree with the recent position of CEO Claypool and Chicago Public Schools: CPS has roughly 20% of the public school students in Illinois; we should receive 20% of all state dollars for education ?? including pension and health care dollars.,"Believes 20% of all state dollars should be received for education, including pension and health care dollars",http://elections.chicagotribune.com/candidates/harish-i-patel/,Education,IL
960,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,I strongly oppose the proliferation of new charter schools while our current system remains broken.,Opposes the proliferation of new charter schools,http://elections.chicagotribune.com/candidates/harish-i-patel/,Education,IL
961,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,make college more accessible and affordable,Supports making college more accessible and affordable,http://www.harishipatel.com/issues,Education,IL
962,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,"Stand up strongly against the proliferation of new charter schools, which suck the lifeblood from our neighborhood schools.","Opposes proliferation of new charter schools, which suck the lifeblood from our neighborhood schools.",http://www.harishipatel.com/issues,Education,IL
963,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,"Stand up strongly for a democratically-elected, representative school board that genuinely and effectively represent the voices and needs of Chicago parents and students.",Supports a democratically-elected school board that genuinely and effectively represent the voices and needs of Chicago,http://www.harishipatel.com/issues,Education,IL
964,HarishPatel.IL.2016,Illinois House of Representatives,State House,40,state-house-of-representatives-district-40,Democrat,Harish,Patel,N,"We should create an equitable funding formula that focuses on districts with high concentrations of poverty ?? not only CPS, but other urban areas like East St. Louis with low property values and woefully underfunded schools, and districts struggling with rural poverty as well.",Believes creating an equitable funding formula that focuses on districts with high concentrations of poverty,http://elections.chicagotribune.com/candidates/harish-i-patel/,Education,IL
